"","_id","OBJECTID","Neighbourhood","Hood_ID","Population","Assault_2014","Assault_2015","Assault_2016","Assault_2017","Assault_2018","Assault_2019","Assault_AVG","Assault_CHG","Assault_Rate_2019","AutoTheft_2014","AutoTheft_2015","AutoTheft_2016","AutoTheft_2017","AutoTheft_2018","AutoTheft_2019","AutoTheft_AVG","AutoTheft_CHG","AutoTheft_Rate_2019","BreakandEnter_2014","BreakandEnter_2015","BreakandEnter_2016","BreakandEnter_2017","BreakandEnter_2018","BreakandEnter_2019","BreakandEnter_AVG","BreakandEnter_CHG","BreakandEnter_Rate_2019","Homicide_2014","Homicide_2015","Homicide_2016","Homicide_2017","Homicide_2018","Homicide_2019","Homicide_AVG","Homicide_CHG","Homicide_Rate_2019","Robbery_2014","Robbery_2015","Robbery_2016","Robbery_2017","Robbery_2018","Robbery_2019","Robbery_AVG","Robbery_CHG","Robbery_Rate_2019","TheftOver_2014","TheftOver_2015","TheftOver_2016","TheftOver_2017","TheftOver_2018","TheftOver_2019","TheftOver_AVG","TheftOver_CHG","TheftOver_Rate_2019","Shape__Area","Shape__Length","geometry"
"1",1,16,"South Parkdale","085",21849,202,226,231,229,220,251,226.5,0.14,1148.8,13,20,23,19,17,20,18.7,0.18,91.5,45,51,71,58,78,89,65.3,0.14,407.3,0,0,1,0,0,1,0.3,1,4.6,24,35,41,30,35,33,33,-0.06,151,6,4,9,10,9,22,10,1.44,100.7,2286974.07055664,10802.8321601963,list(c(-79.4277365687988, -79.4294424194047, -79.4303786663674, -79.4316812906783, -79.433122270554, -79.4331617200024, -79.4334459220097, -79.433478912876, -79.4335221318036, -79.4335528466373, -79.4335846846421, -79.4336165171986, -79.4336107990007, -79.433787706386, -79.4344323445564, -79.4348190602339, -79.4350411585909, -79.4350934168007, -79.4351508862752, -79.4352162046176, -79.4353154731612, -79.4354774518014, -79.4356263626197, -79.4358031316118, -79.4358475830014, -79.4358933000043, -79.4359306160738, 
-79.4618201060923, -79.4618814977533, -79.4619293779484, -79.4619895508795, -79.4620627448471, -79.4621014903797, -79.4621606383398, -79.4622263438867, -79.4622904095978, -79.4623955220176, -79.4624546302649, -79.462530178291, -79.4625745095813, -79.4626057093883, -79.4626352556766, -79.4626762995166, -79.4627058406529, -79.4627829854233, -79.4628732528754, -79.4629654312716, -79.4629997173561, -79.4630460292976, -79.4631100060515, -79.4631673522252, -79.4632489823375, -79.4633703169134, -79.4634607721646, 
-79.4635137081068, -79.4635490060242, -79.4636637106424, -79.4638004835279, -79.463873288265, -79.4639019727717, -79.4639372678447, -79.4639814033451, -79.4640453952206, -79.4641226109658, -79.4642879523267, -79.4643317219862, -79.4643657131554, -79.4644122391695, -79.4644507070475, -79.4644793336729, -79.4644943957442, -79.4645329982692, -79.4645643150099, -79.4645983087379, -79.4646465085206, -79.4647545075392, -79.4648191946771, -79.464877411658, -79.464906528076, -79.4649501806995, -79.4649712048381, 
-79.4649970809542, -79.4650407690892, -79.4650990055664, -79.465183139786, -79.4652284360659, -79.4652704813649, -79.4652979781097, -79.4653367947767, -79.465383689896, -79.4654451415918, -79.4655017487456, -79.4655713059444, -79.465619837137, -79.4656340310478, -79.4656921747784, -79.4657309463265, -79.4657673725816, -79.4658190555189, -79.4658496014534, -79.4658907189097, -79.4659318373112, -79.4660082015117, -79.4661068745893, -79.4661573922705, -79.466205550878, -79.4662454888632, -79.4662748548508, 
-79.4663018756281, -79.4663230191113, -79.4663418054816, -79.4663594135345, -79.4663711585995, -79.4663887800049, -79.4664416184897, -79.4665026852313, -79.4665770383817, -79.4665975965273, -79.4666173751514, -79.4666475025893, -79.4666710499242, -79.4667011800083, -79.466730380589, -79.4667586396502, -79.4667868855558, -79.4668226786258, -79.4668509249123, -79.4669008508737, -79.4669620678928, -79.4670279973384, -79.4670826225563, -79.4671240721513, -79.4671711644174, -79.4671928338833, -79.4672031889898, 
-79.4672031968027, -79.4672060310325, -79.4672079222543, -79.4672135821481, -79.4672173545446, -79.4672399699474, -79.4672708751212, -79.4673819756488, -79.4673942720893, -79.4674619272868, -79.4675696907011, -79.4676235716936, -79.4676357412037, -79.4676600644435, -79.4676861247738, -79.4677122002102, -79.4677486900404, -79.467793884659, -79.4678668984671, -79.4679433849852, -79.4680076965649, -79.4680546334321, -79.4681102749694, -79.4681641709861, -79.4682180669309, -79.4682691751431, -79.4683076010939, 
-79.468351074818, -79.4683806400215, -79.4684084584159, -79.468429332641, -79.4684432529598, -79.4684658846282, -79.468479813482, -79.4685006745511, -79.4685528466592, -79.4685893713286, -79.4686571911895, -79.4686867592436, -79.468728491397, -79.4687853884131, -79.4688171591146, -79.4688588024954, -79.4689472742904, -79.469003214472, -79.4690904048122, -79.4691983999919, -79.4692478405553, -79.4692933705447, -79.4693323941893, -79.4693896450643, -79.4694416884247, -79.4695153564796, -79.4695492828203, 
-79.4695800368478, -79.469602589739, -79.4696343614574, -79.4696753482566, -79.4696989233541, -79.4697235304209, -79.4697686282018, -79.4698506150813, -79.4699110927402, -79.4699602815244, -79.4699930861045, -79.4700217834363, -79.4700750847039, -79.4701427281788, -79.4701950036859, -79.4702288199036, -79.4702349696968, -79.4702585355267, -79.4702746242628, -79.4703077549309, -79.4703589306494, -79.4703969447751, -79.4704252198381, -79.4704529998661, -79.4704819102066, -79.4705107131671, -79.4705288952969, 
-79.4705470912283, -79.4705652895764, -79.4705840553673, -79.4706079438254, -79.470636367849, -79.4706466083562, -79.4706568544838, -79.4706693674857, -79.4706892664036, -79.4707108759261, -79.4707285063359, -79.4707474872869, -79.4707581589856, -79.4707748039155, -79.4707914357622, -79.4708090576566, -79.470825685379, -79.470839388396, -79.4708530766177, -79.4708638391081, -79.470876561048, -79.471189922664, -79.4712910447676, -79.4719843482808, -79.4723908408096, -79.4727591586908, -79.4730184713369, 
-79.4731213144323, -79.4732181357697, -79.4732869158906, -79.4733290933762, -79.4734345000257, -79.4735083502086, -79.4735868346862, -79.4737798493304, -79.473867553119, -79.473922420697, -79.4740067992814, -79.4742061611863, -79.4741747845616, -79.4740942060479, -79.4740128609542, -79.4739311048074, -79.4738489910639, -79.4737660840222, -79.473682418896, -79.4735987431971, -79.4735146707782, -79.4734294476349, -79.473343838185, -79.4732582285946, -79.4731714435073, -79.4730846810683, -79.472997127333, 
-79.4729091892756, -79.472820866895, -79.4727321581556, -79.4726426725757, -79.4725528006346, -79.4724625464215, -79.4723719058322, -79.472295310116, -79.4722804719338, -79.4721956470488, -79.4721886681741, -79.4720968642913, -79.472004279499, -79.4719113227895, -79.4718805178814, -79.4718179569653, -79.4688356999625, -79.4688176878611, -79.4659552161384, -79.4659408853319, -79.4658281521926, -79.4657146453608, -79.4656011434778, -79.4654872546542, -79.4653729690545, -79.4652579148587, -79.4651428506939, 
-79.465027402177, -79.4649115816699, -79.4647957610127, -79.464679146984, -79.4645621609784, -79.4644451624218, -79.464327782156, -79.4642100148638, -79.4640918658784, -79.4639733201426, -79.4638547839562, -79.463735868819, -79.4636165515053, -79.4634968428811, -79.463377143787, -79.4632566637224, -79.4631361862602, -79.4630153244659, -79.4628944625401, -79.4627732162705, -79.4626519546927, -79.4625299397249, -79.4624079150416, -79.4622855184249, -79.4621627098677, -79.4620403006287, -79.4619178884379, 
-79.4617989617324, -79.4616796507011, -79.4615603395633, -79.4614406440991, -79.4613209485279, -79.4612008591314, -79.4610807791348, -79.46095992111, -79.4608394442926, -79.460718586079, -79.4605973435545, -79.4604761009399, -79.4603544616137, -79.4602328251772, -79.4601108138578, -79.4599887930399, -79.4598667691538, -79.4597443763542, -79.4596215744713, -79.4594991691316, -79.4593763794971, -79.459253193173, -79.4591978362849, -79.4591300098203, -79.4590068481473, -79.4588827985312, -79.4578428450188, 
-79.4577223785269, -79.4576011403878, -79.4574802895855, -79.4573590545367, -79.4572378070513, -79.4571165875196, -79.4569953399715, -79.4568741080008, -79.4567524793943, -79.4566312441443, -79.4565096187457, -79.4563879992245, -79.4562663861963, -79.4561447575005, -79.4560231287868, -79.4559015157412, -79.4557799026959, -79.4556582772566, -79.4555362675937, -79.4554150387732, -79.4552930291109, -79.455171407019, -79.4550497973398, -79.4549281843148, -79.4548065746634, -79.4546853368599, -79.4545637148511, 
-79.4544421052551, -79.4543208833109, -79.4541996455901, -79.4540780394862, -79.4539572018659, -79.4538359766058, -79.4537521711052, -79.4537147548329, -79.4535741607978, -79.4534250519221, -79.4532755499615, -79.4529773200629, -79.4519362748871, -79.4516396220703, -79.451491682594, -79.4513437344219, -79.4511961742033, -79.4511848593576, -79.4507535203665, -79.4506063571731, -79.4504595746133, -79.4503124153381, -79.4501656453634, -79.450019251049, -79.449906945845, -79.4497942478243, -79.4496819303358, 
-79.4495700132767, -79.4494580925121, -79.4493461755789, -79.4492346143553, -79.4491230979595, -79.4489008138356, -79.448789669499, -79.4486793022479, -79.4485685546827, -79.4484581875724, -79.4482386015403, -79.4481286389934, -79.4479102185285, -79.4478014089235, -79.4476925955119, -79.447368485252, -79.4471535690138, -79.4470466975147, -79.4469425404339, -79.4468561441193, -79.4467239987926, -79.4466406566952, -79.4465924566264, -79.446558313458, -79.4464631962987, -79.4461802303009, -79.4437860530393, 
-79.4424567432025, -79.442182640347, -79.4411420022986, -79.4409247647339, -79.4398239420231, -79.4390755967341, -79.4378835555954, -79.4372378382628, -79.4366295845997, -79.4359340038009, -79.4353743675586, -79.4344776012572, -79.4341378530565, -79.4331132995147, -79.4323299051812, -79.4315496812355, -79.4300824580235, -79.4296851409781, -79.42860472922, -79.4281706107018, -79.4280101969476, -79.4278587182878, -79.4274471369961, -79.4271542157562, -79.4269092674783, -79.4266592584692, -79.4263713617181, 
-79.4259798953712, -79.42558588619, -79.4254015026395, -79.4253254080752, -79.4252285960991, -79.4250346241106, -79.4248390727352, -79.4243465251641, -79.4239484488232, -79.4235468792412, -79.4234397239358, -79.4231425790142, -79.4230411091129, -79.4229392731713, -79.4228374133764, -79.4227355593797, -79.4226337178237, -79.422531461509, -79.4224292176198, -79.422326595327, -79.4222243515073, -79.4221217234744, -79.4220190954958, -79.4219160709097, -79.4218134371334, -79.4217104126136, -79.4216073822613, 
-79.4215043643194, -79.4214197760961, -79.4214013463933, -79.4213575299055, -79.4212503854907, -79.4209731535806, -79.4208329920668, -79.420759416622, -79.4207205232148, -79.4205355683763, -79.42031373809, -79.4197130052992, -79.4195330335722, -79.4203118209564, -79.4205156339502, -79.4230391562675, -79.4242582286402, -79.4254817007517, -79.4255925221809, -79.4257056549729, -79.4258191662845, -79.4259330616681, -79.4260469693263, -79.4261616452456, -79.4262763210454, -79.426391375422, -79.4264829421189, 
-79.4265068317522, -79.4266222701148, -79.4267381049456, -79.4268543293205, -79.4269705426743, -79.4270871455716, -79.4272041449463, -79.4273211318127, -79.4274381255743, -79.4275558876138, -79.4276736425703, -79.4277771862452, -79.4277914168192, -79.4279091732076, -79.4280280820878, -79.4281470032905, -79.4282663086098, -79.428385608503, -79.4285049137003, -79.4286246100693, -79.428744665775, -79.4288643620483, -79.4289008662236, -79.4287205105844, -79.4286675241732, -79.4286103109221, -79.4282737650333, 
-79.4281281680359, -79.4280173706139, -79.4277735767564, -79.4277365687988, 43.6297930851501, 43.6300233002179, 43.6301953965438, 43.6304327760938, 43.6307530349917, 43.6307607002791, 43.6308252173271, 43.6308235802654, 43.6308293933268, 43.6308351901031, 43.6308451281824, 43.6308600260388, 43.6308872790543, 43.6309522279698, 43.6311808308208, 43.6313158574049, 43.6313995171045, 43.6314242377127, 43.6314546411563, 43.6314926552282, 43.6315477821948, 43.6316352056143, 43.6317169325409, 43.6318114389484, 
43.6318478386827, 43.6318478553271, 43.6317999076235, 43.631937878324, 43.6319649281145, 43.6319772429298, 43.6319919986676, 43.6320006153429, 43.6320733335095, 43.6321213973896, 43.6321661048056, 43.6322543617047, 43.6322629801264, 43.6322753158366, 43.632291329375, 43.6323393556481, 43.632441571617, 43.6324723593467, 43.6324883542017, 43.6325363856186, 43.6325696571248, 43.6326287933522, 43.6326897044977, 43.6328074356646, 43.6328825939203, 43.6329043979813, 43.632999184321, 43.6330667302683, 43.6330721993177, 
43.6331060021341, 43.633143738936, 43.6332160413574, 43.63323003103, 43.6334217776388, 43.6335452780612, 43.633551110193, 43.6335611029977, 43.6335700873792, 43.6336260762577, 43.633614095112, 43.6337850662959, 43.6338240099458, 43.6338490103511, 43.6338230557469, 43.6338580129401, 43.6338575801407, 43.6338745727327, 43.633906569621, 43.634143311789, 43.6341792504763, 43.6342092064413, 43.6342176228751, 43.6342284459037, 43.6342749977503, 43.6343867004574, 43.6344689347141, 43.6345651388614, 43.6346039345541, 
43.634698602223, 43.634759155624, 43.6347871030775, 43.6348072760056, 43.6348305533123, 43.6348740211062, 43.6349004543804, 43.6349253286672, 43.6349393838324, 43.6349385346137, 43.634949601693, 43.6349481033394, 43.634926488563, 43.6348925089941, 43.6348677419131, 43.6348135574907, 43.6347763959084, 43.6347733218635, 43.6347562684428, 43.634725304445, 43.6347191248526, 43.6347222569719, 43.6347408682321, 43.6347151384377, 43.6348804090663, 43.6350139952229, 43.635079408175, 43.6351539469306, 43.6352832311532, 
43.6355142099846, 43.6357642707709, 43.6359316777313, 43.6360334045427, 43.6360266764043, 43.6360422966267, 43.6361125039553, 43.6361293971285, 43.6361442749156, 43.6361464121523, 43.6361591530426, 43.6361888500965, 43.636222814141, 43.6362525412159, 43.6362886254386, 43.6363162172195, 43.6363480780462, 43.6363587102426, 43.6363502683975, 43.6363439143699, 43.6363502959864, 43.6363736601397, 43.6363991449875, 43.6364416356648, 43.6364947360517, 43.6365329794341, 43.6365393898912, 43.6365373059507, 
43.6365267529108, 43.6365119547734, 43.6364823267419, 43.6364526813359, 43.6364336236607, 43.6364018561547, 43.6363594785265, 43.6362789520009, 43.6361872284437, 43.6361743155009, 43.6361676721824, 43.6361715203785, 43.6361791787008, 43.636196375007, 43.6362173933998, 43.6362403064131, 43.636300465009, 43.636376848487, 43.6364351079631, 43.6364937407116, 43.6365201745813, 43.6365373918933, 43.6365468016125, 43.6365437281087, 43.6365422051588, 43.6365484959086, 43.6365579181633, 43.6365501127911, 
43.6365469887257, 43.6365454445829, 43.6365485774331, 43.6365595253797, 43.6365689085949, 43.6365642310048, 43.6365595568012, 43.6365642431422, 43.6365767616524, 43.63658615046, 43.6365861625871, 43.6365799388966, 43.6365690065112, 43.6365409281788, 43.6365027684274, 43.6364964861579, 43.6364933785858, 43.6364996620142, 43.6365231734751, 43.6365592387186, 43.636587466573, 43.6366109697417, 43.6366141330829, 43.6366251375417, 43.6366549124773, 43.6366862282381, 43.6367269349668, 43.6368030124873, 
43.6369564255181, 43.6370191812847, 43.6370947131549, 43.6371228296566, 43.6371644124743, 43.6372380040469, 43.6372732118401, 43.6372956124157, 43.6372956426292, 43.6373212706413, 43.6373468914241, 43.6373820880198, 43.637391718547, 43.6374077527169, 43.6374366816651, 43.6374783762914, 43.6374017415194, 43.6373370492022, 43.6372891557006, 43.6372466707975, 43.6372183534692, 43.6372042032202, 43.6371990765742, 43.6371952397798, 43.6371952667821, 43.6372017612184, 43.6372182622838, 43.6372266687055, 
43.6372310823797, 43.6372337439376, 43.6372328945379, 43.6372311932216, 43.6372312411379, 43.637222500824, 43.6372093559667, 43.6371889118207, 43.6371760250247, 43.6371575920914, 43.6371268509406, 43.6370855793801, 43.6370214312687, 43.6369387945894, 43.6368764747631, 43.6367923938769, 43.6367741698938, 43.6367647643628, 43.6367606493196, 43.6367630170537, 43.6367694972597, 43.6367775517758, 43.6368079418892, 43.6368305329036, 43.6368380650181, 43.6368273501814, 43.6368123363306, 43.63679625386, 
43.636782320579, 43.6367759071759, 43.6367769903472, 43.636777021795, 43.6367777374783, 43.6367775500013, 43.6367687618813, 43.6367637494614, 43.6367643969354, 43.6367687160215, 43.6367705443617, 43.6367681479773, 43.6367609354818, 43.6367428599268, 43.6367271880073, 43.6366982588798, 43.6366693216187, 43.6366294982968, 43.6365993462718, 43.6365667766734, 43.6365305783156, 43.636506454141, 43.6364774973143, 43.6364449247215, 43.636403101073, 43.6363894225897, 43.6363618103097, 43.6363395555005, 43.636335119601, 
43.636329786035, 43.6363280030484, 43.636332467039, 43.6363396027906, 43.6363449521188, 43.6363547575683, 43.6363707985153, 43.6363850670099, 43.6363939833817, 43.6364055810271, 43.6364109386147, 43.6364100672055, 43.6364073934462, 43.6363984911052, 43.6363833520076, 43.6363494981722, 43.6363085254409, 43.6362907128788, 43.6362426027534, 43.6361980526596, 43.6361365749549, 43.6360626795748, 43.6360185494427, 43.6359506082837, 43.6358802838829, 43.6358159178455, 43.635752753469, 43.6357277399354, 
43.6356931812494, 43.6356741217524, 43.6356657966432, 43.6356658063042, 43.635671778655, 43.6356801236153, 43.6357087642851, 43.6357409917322, 43.6357695831515, 43.63578100806, 43.6357858298006, 43.63578424821, 43.6357826644474, 43.6357730861991, 43.6357506845901, 43.6357394977629, 43.6357347079097, 43.6357331169166, 43.6357299489261, 43.6357139787835, 43.6357059815452, 43.6356963860863, 43.6356787724365, 43.6356547525472, 43.6356275343802, 43.6356003293297, 43.6355395854774, 43.6355260249936, 43.6355123984354, 
43.6354903234319, 43.6354721525222, 43.6354552747474, 43.6354486093705, 43.6354332109137, 43.6354150377468, 43.6353968563989, 43.635373386597, 43.635327746714, 43.6352972338051, 43.6352678980584, 43.6352608678857, 43.6352561735324, 43.6352479616752, 43.6352291926278, 43.6351845679278, 43.6351211706796, 43.6350225587128, 43.6349826421749, 43.6349709170967, 43.6349568382155, 43.6349345264559, 43.6349157546899, 43.6348852404449, 43.6348523753325, 43.6347995579313, 43.634758481027, 43.6347523823279, 
43.6346976891239, 43.6346669878868, 43.6346414077455, 43.6346149770198, 43.634599638717, 43.6345842945593, 43.634567240116, 43.6345297359011, 43.6344905189788, 43.6344640967553, 43.6344453430276, 43.6344334099338, 43.6344223288433, 43.6344163688657, 43.6344155199607, 43.6344189370342, 43.6344240640288, 43.6344308905657, 43.6344343072888, 43.6344462767064, 43.6344599317776, 43.6344722764932, 43.6344766031866, 43.6344786612892, 43.6344800382997, 43.6344800451673, 43.6344766334055, 43.6344732213652, 
43.6344691249354, 43.634466405713, 43.6344643637811, 43.6344609424317, 43.634450704273, 43.6344390921379, 43.6344220174633, 43.634407657927, 43.6343960490129, 43.6343775916185, 43.6343666521044, 43.6343543501254, 43.6343399838505, 43.6343242501695, 43.6343105685433, 43.634294844674, 43.6342859523462, 43.6342674879013, 43.6342514652123, 43.6342154552527, 43.6342111920842, 43.6341877086348, 43.6341574494544, 43.6341435755249, 43.6341448391706, 43.6341536854555, 43.6341587516267, 43.6341587589945, 43.6341511990946, 
43.6341347932328, 43.6341019945759, 43.6340641560468, 43.6340351354584, 43.63400484978, 43.6339657361104, 43.6339228413279, 43.6338799375181, 43.6338354846634, 43.6337985444624, 43.6337543774994, 43.6337165256756, 43.6336774041599, 43.6336458509205, 43.633616825159, 43.633542353589, 43.6334969182215, 43.6334666341658, 43.6334010101149, 43.6333492709451, 43.6332685017396, 43.6332243308314, 43.6331675432404, 43.6331187890497, 43.6331046744786, 43.6330754041824, 43.6330074134523, 43.632963024585, 43.6328799199959, 
43.6327779359481, 43.6327439418586, 43.6327231697971, 43.6327024049734, 43.6326627330152, 43.6326277943881, 43.6325947158002, 43.6325811686892, 43.6325670356311, 43.6325469414378, 43.6325298291624, 43.6325231429784, 43.6325157050472, 43.6325015703209, 43.6324770263556, 43.632436865625, 43.6324115695382, 43.6323840380989, 43.6323580055777, 43.6323423776228, 43.6323185738041, 43.6322873385261, 43.6322575754366, 43.6322404725295, 43.6322345421884, 43.6322203980736, 43.6322147403587, 43.632205549507, 
43.6321942299869, 43.6321836271509, 43.6321694752196, 43.6321539099287, 43.6321330790862, 43.632129053879, 43.6321253409771, 43.6321187386166, 43.6321071764659, 43.6321009883121, 43.6320857190291, 43.6320708649721, 43.6320626042889, 43.6320427857696, 43.6320250381599, 43.6320077065086, 43.631989538159, 43.6319734391154, 43.631957889502, 43.6319548317458, 43.6319519915502, 43.6319505735749, 43.631952000302, 43.6319591066752, 43.6319662213016, 43.6319783137136, 43.6319925387173, 43.6320039107657, 43.6316997418089, 
43.6317838496144, 43.6323671072764, 43.6326261502995, 43.6328198684054, 43.6329270559103, 43.6329695668819, 43.6330095739529, 43.6330403029209, 43.6330593507908, 43.6331069748893, 43.6331352475116, 43.6331653034397, 43.6332392405999, 43.6332725659675, 43.6332934168035, 43.6333360487824, 43.6334368019183, 43.6334592984049, 43.6335132887423, 43.6335627781339, 43.6336167680876, 43.6336662571865, 43.633715746044, 43.6337697353803, 43.6338192239385, 43.6338687123432, 43.6339136997044, 43.6339631876254, 
